1299843310	20260418	202604	2026	2026.2959	COP	POLICE						COP			BUS	BUSINESS						BUS			1	180	180	18	4	-9.0	10	1	10	-5.8974358974359	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20260418110000	https://www.aol.co.uk/articles/hendon-arson-attack-counter-terror-102617182.html
1299843311	20260418	202604	2026	2026.2959	COP	DEPUTY						COP			GOV	CONSUL						GOV			1	045	045	04	1	5.0	5	1	5	4.09356725146199	4	Batumi, Ajaria**, Georgia	GG	GG04	16458	41.6423	41.6339	-2326229	4	Batumi, Ajaria**, Georgia	GG	GG04	16458	41.6423	41.6339	-2326229	4	Batumi, Ajaria**, Georgia	GG	GG04	16458	41.6423	41.6339	-2326229	20260418110000	https://www.azernews.az/nation/257202.html
1299843312	20260418	202604	2026	2026.2959	COP	PRISON						COP			GOV	PRESIDENT						GOV			1	173	173	17	4	-5.0	2	1	2	-7.2562358276644	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20260418110000	https://fortune.com/2026/04/18/trump-bessent-irs-settlement-tallks-tax-return-leaks/
1299843313	20260418	202604	2026	2026.2959	COP	PRISON						COP			GOV	PRESIDENT						GOV			1	173	173	17	4	-5.0	1	1	1	-7.2562358276644	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20260418110000	https://fortune.com/2026/04/18/trump-bessent-irs-settlement-tallks-tax-return-leaks/
1299843314	20260418	202604	2026	2026.2959	COP	PRISON						COP			JUD	PROSECUTOR						JUD			1	015	015	01	1	0.0	5	1	5	-3.30578512396695	0								0								0								20260418110000	https://www.yahoo.com/news/articles/n-j-pharmacy-owner-gets-233819112.html
1299843315	20260418	202604	2026	2026.2959	COP	POLICE						COP			USA	UNITED STATES	USA								0	010	010	01	1	0.0	15	1	15	-4.47828034034931	3	Cook County, Illinois, United States	US	USIL	IL031	41.8334	-87.8501	1784766	3	Cook County, Illinois, United States	US	USIL		41.8334	-87.8501	1784766	3	Cook County, Illinois, United States	US	USIL		41.8334	-87.8501	1784766	20260418110000	https://us.cnn.com/2026/04/18/us/sundas-naqvi-dhs-ice-lawsuit
1299843316	20260418	202604	2026	2026.2959	COP	POLICE						COP			USA	UNITED STATES	USA								0	010	010	01	1	0.0	3	1	3	-4.47828034034931	3	Cook County, Illinois, United States	US	USIL	IL031	41.8334	-87.8501	1784766	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20260418110000	https://us.cnn.com/2026/04/18/us/sundas-naqvi-dhs-ice-lawsuit
1299843317	20260418	202604	2026	2026.2959	COP	POLICE						COP			USA	UNITED STATES	USA								1	053	053	05	1	3.8	4	1	4	-10.655737704918	3	Lums Pond State Park, Delaware, United States	US	USDE	DE003	39.5584	-75.7205	217017	3	Lums Pond State Park, Delaware, United States	US	USDE		39.5584	-75.7205	217017	3	Lums Pond State Park, Delaware, United States	US	USDE		39.5584	-75.7205	217017	20260418110000	https://www.wdel.com/news/apr-11th-crash-near-glasgow-results-in-one-drivers-death/article_bca97ab4-ab3d-4ede-ac2d-28abecdf733d.html
1299843318	20260418	202604	2026	2026.2959	COPGOV	DEPUTY						COP	GOV		GOV	ADMINISTRATION						GOV			1	040	040	04	1	1.0	3	1	3	4.76190476190476	1	Venezuela	VE	VE		8	-66	VE	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Venezuela	VE	VE		8	-66	VE	20260418110000	https://www.azernews.az/nation/257211.html
1299843319	20260418	202604	2026	2026.2959	COPGOVCOP	DEPUTY						COP	GOV	COP											1	010	010	01	1	0.0	5	1	5	-7.16845878136201	0								0								0								20260418110000	https://www.thehitavada.com/Encyc/2026/4/18/daring-daylight-bank-robbery-shocks-singrauli-masked-gunmen-held-staff-and-customers-hostage-at-gunpoint-flee-.html
1299843320	20260418	202604	2026	2026.2959	CRM	GANG						CRM													1	080	080	08	2	5.0	5	1	5	-7.16845878136201	0								0								0								20260418110000	https://www.thehitavada.com/Encyc/2026/4/18/daring-daylight-bank-robbery-shocks-singrauli-masked-gunmen-held-staff-and-customers-hostage-at-gunpoint-flee-.html
1299843321	20260418	202604	2026	2026.2959	CVL	COMMUNITY						CVL													1	013	013	01	1	0.4	2	1	2	-3.01724137931035	3	Columbia River, Oregon, United States	US	USOR	OR007	46.2443	-124.058	1140014	0								3	Columbia River, Oregon, United States	US	USOR		46.2443	-124.058	1140014	20260418110000	https://metro.co.uk/2026/04/18/mystery-of-family-who-vanished-in-1958-has-finally-been-solved-28021672/
1299843322	20260418	202604	2026	2026.2959	CVL	COMMUNITY						CVL													1	013	013	01	1	0.4	1	1	1	-3.01724137931035	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260418110000	https://metro.co.uk/2026/04/18/mystery-of-family-who-vanished-in-1958-has-finally-been-solved-28021672/
1299843323	20260418	202604	2026	2026.2959	CVL	COMMUNITY						CVL													1	013	013	01	1	0.4	7	1	7	-3.01724137931035	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20260418110000	https://metro.co.uk/2026/04/18/mystery-of-family-who-vanished-in-1958-has-finally-been-solved-28021672/
1299843324	20260418	202604	2026	2026.2959	CVL	COMMUNITY						CVL													1	020	020	02	1	3.0	2	1	2	5.15463917525773	4	Ogwugwu, Imo, Nigeria	NI	NI28	22794	5.60086	6.71502	10600922	0								4	Ogwugwu, Imo, Nigeria	NI	NI28	22794	5.60086	6.71502	10600922	20260418110000	https://thesun.ng/enugu-community-to-boost-economic-growth-with-proposed-international-market/
1299843325	20260418	202604	2026	2026.2959	CVL	VOTER						CVL													1	090	090	09	2	-2.0	10	1	10	-3.94366197183099	4	Bengali, Bangladesh (general), Bangladesh	BG	BG00	5805	24.85	89.5667	-2711803	0								4	Bengali, Bangladesh (general), Bangladesh	BG	BG00	5805	24.85	89.5667	-2711803	20260418110000	https://www.moneycontrol.com/news/india/from-sir-to-jobs-and-women-s-safety-issues-shaping-high-stakes-west-bengal-assembly-elections-13892718.html
1299843326	20260418	202604	2026	2026.2959	CVL	VOTER						CVL													1	110	110	11	3	-2.0	10	1	10	-3.94366197183099	4	Bengali, Bangladesh (general), Bangladesh	BG	BG00	5805	24.85	89.5667	-2711803	0								4	Bengali, Bangladesh (general), Bangladesh	BG	BG00	5805	24.85	89.5667	-2711803	20260418110000	https://www.moneycontrol.com/news/india/from-sir-to-jobs-and-women-s-safety-issues-shaping-high-stakes-west-bengal-assembly-elections-13892718.html
1299843327	20260418	202604	2026	2026.2959	CVL	CIVILIAN						CVL			ALB	ALBANIAN	ALB								1	073	073	07	2	7.4	6	1	6	-1.81159420289855	4	Khojaly, Xocali, Azerbaijan	AJ	AJ64	488	39.913	46.7903	-2707002	4	Khojaly, Xocali, Azerbaijan	AJ	AJ64	488	39.913	46.7903	-2707002	4	Khojaly, Xocali, Azerbaijan	AJ	AJ64	488	39.913	46.7903	-2707002	20260418110000	https://www.azernews.az/culture/257203.html
1299843328	20260418	202604	2026	2026.2959	CVL	CIVILIAN						CVL			ALB	ALBANIAN	ALB								1	073	073	07	2	7.4	4	1	4	-1.81159420289855	4	Mingachevir, Ming?cevir*, Azerbaijan	AJ	AJ33	539	40.7639	47.0595	-2707714	4	Mingachevir, Ming?cevir*, Azerbaijan	AJ	AJ33	539	40.7639	47.0595	-2707714	4	Mingachevir, Ming?cevir*, Azerbaijan	AJ	AJ33	539	40.7639	47.0595	-2707714	20260418110000	https://www.azernews.az/culture/257203.html
1299843329	20260418	202604	2026	2026.2959	CVL	CIVILIAN						CVL			ALB	ALBANIAN	ALB								1	130	130	13	3	-4.4	6	1	6	-1.81159420289855	4	Khojaly, Xocali, Azerbaijan	AJ	AJ64	488	39.913	46.7903	-2707002	1	Albania	AL	AL		41	20	AL	1	Albania	AL	AL		41	20	AL	20260418110000	https://www.azernews.az/culture/257203.html
1299843330	20260418	202604	2026	2026.2959	CVL	CIVILIAN						CVL			ALB	ALBANIAN	ALB								1	130	130	13	3	-4.4	2	1	2	-1.81159420289855	4	Mingachevir, Ming?cevir*, Azerbaijan	AJ	AJ33	539	40.7639	47.0595	-2707714	1	Albania	AL	AL		41	20	AL	1	Albania	AL	AL		41	20	AL	20260418110000	https://www.azernews.az/culture/257203.html
1299843331	20260418	202604	2026	2026.2959	CVL	CIVILIAN						CVL			ALB	ALBANIAN	ALB								1	130	130	13	3	-4.4	2	1	2	-1.81159420289855	1	Albania	AL	AL		41	20	AL	4	Khojaly, Xocali, Azerbaijan	AJ	AJ64	488	39.913	46.7903	-2707002	4	Khojaly, Xocali, Azerbaijan	AJ	AJ64	488	39.913	46.7903	-2707002	20260418110000	https://www.azernews.az/culture/257203.html
1299843332	20260418	202604	2026	2026.2959	CVL	COMMUNITY						CVL			BUS	TRADER						BUS			1	013	013	01	1	0.4	1	1	1	5.15463917525773	4	Nsukka, Enugu, Nigeria	NI	NI47	22770	6.8561	7.3927	-2021134	4	Nsukka, Enugu, Nigeria	NI	NI47	22770	6.8561	7.3927	-2021134	4	Nsukka, Enugu, Nigeria	NI	NI47	22770	6.8561	7.3927	-2021134	20260418110000	https://thesun.ng/enugu-community-to-boost-economic-growth-with-proposed-international-market/
1299843333	20260418	202604	2026	2026.2959	CVL	COMMUNITY						CVL			BUS	TRADER						BUS			1	013	013	01	1	0.4	4	1	4	5.15463917525773	4	Nsukka, Enugu, Nigeria	NI	NI47	22770	6.8561	7.3927	-2021134	4	Ogwugwu, Imo, Nigeria	NI	NI28	22794	5.60086	6.71502	10600922	4	Nsukka, Enugu, Nigeria	NI	NI47	22770	6.8561	7.3927	-2021134	20260418110000	https://thesun.ng/enugu-community-to-boost-economic-growth-with-proposed-international-market/
1299843334	20260418	202604	2026	2026.2959	CVL	CONSTITUENT						CVL			BUS	COMPANIES						BUS			0	020	020	02	1	3.0	5	1	5	-2.10656753407682	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20260418110000	https://www.ukiahdailyjournal.com/2026/04/17/congress-subcommittee-ai/
1299843335	20260418	202604	2026	2026.2959	DJI	DJIBOUTI	DJI								MIL	CARRIER						MIL			1	043	043	04	1	2.8	4	1	4	-2.34899328859061	4	Red Sea, Djibouti (general), Djibouti	DJ	DJ00	25312	19	39.5	-2037160	4	Red Sea, Djibouti (general), Djibouti	DJ	DJ00	25312	19	39.5	-2037160	4	Red Sea, Djibouti (general), Djibouti	DJ	DJ00	25312	19	39.5	-2037160	20260418110000	https://www.moneycontrol.com/world/third-us-carrier-uss-gerald-r-ford-returns-to-middle-east-deployment-amid-hormuz-standoff-article-13892723.html
1299843336	20260418	202604	2026	2026.2959	DJI	DJIBOUTI	DJI								MIL	CARRIER						MIL			1	043	043	04	1	2.8	2	1	2	-2.34899328859061	4	Red Sea, Djibouti (general), Djibouti	DJ	DJ00	25312	19	39.5	-2037160	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	4	Red Sea, Djibouti (general), Djibouti	DJ	DJ00	25312	19	39.5	-2037160	20260418110000	https://www.moneycontrol.com/world/third-us-carrier-uss-gerald-r-ford-returns-to-middle-east-deployment-amid-hormuz-standoff-article-13892723.html
1299843337	20260418	202604	2026	2026.2959	DJI	DJIBOUTI	DJI								USA	THE US	USA								0	046	046	04	1	7.0	2	1	2	-2.34899328859061	4	Red Sea, Djibouti (general), Djibouti	DJ	DJ00	25312	19	39.5	-2037160	4	Red Sea, Djibouti (general), Djibouti	DJ	DJ00	25312	19	39.5	-2037160	4	Red Sea, Djibouti (general), Djibouti	DJ	DJ00	25312	19	39.5	-2037160	20260418110000	https://www.moneycontrol.com/world/third-us-carrier-uss-gerald-r-ford-returns-to-middle-east-deployment-amid-hormuz-standoff-article-13892723.html
1299843338	20260418	202604	2026	2026.2959	DJI	DJIBOUTI	DJI								USA	THE US	USA								0	046	046	04	1	7.0	4	1	4	-2.34899328859061	4	Red Sea, Djibouti (general), Djibouti	DJ	DJ00	25312	19	39.5	-2037160	3	Norfolk, Virginia, United States	US	USVA	VA710	36.8468	-76.2852	1497051	3	Norfolk, Virginia, United States	US	USVA	VA710	36.8468	-76.2852	1497051	20260418110000	https://www.moneycontrol.com/world/third-us-carrier-uss-gerald-r-ford-returns-to-middle-east-deployment-amid-hormuz-standoff-article-13892723.html
1299843339	20260418	202604	2026	2026.2959	EDU	STUDENT						EDU													0	010	010	01	1	0.0	2	1	2	6.75909878682842	4	Bauchi, Bauchi, Nigeria	NI	NI46	22661	10.3134	9.84327	-2002330	0								4	Bauchi, Bauchi, Nigeria	NI	NI46	22661	10.3134	9.84327	-2002330	20260418110000	https://thesun.ng/we-need-private-investment-in-hostel-accommodation-uniabuja/
1299843340	20260418	202604	2026	2026.2959	EDU	SCHOOL						EDU													1	010	010	01	1	0.0	10	1	10	0.61162079510703	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	0								4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	20260418110000	https://gulfnews.com/uae/education/abu-dhabi-rolls-out-flexible-school-return-plan-after-on-site-inspections-1.500511065
1299843341	20260418	202604	2026	2026.2959	EDU	UNIVERSITY						EDU													1	020	020	02	1	3.0	10	1	10	6.75909878682842	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20260418110000	https://thesun.ng/we-need-private-investment-in-hostel-accommodation-uniabuja/
1299843342	20260418	202604	2026	2026.2959	EDU	SCHOOL						EDU													0	030	030	03	1	4.0	1	1	1	2.67857142857143	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20260418110000	https://www.news-herald.com/2026/04/18/noosa-bistro-in-mentor-celebrating-30th-anniversary-with-throwback-dishes/
1299843343	20260418	202604	2026	2026.2959	EDU	SCHOOL						EDU													0	030	030	03	1	4.0	3	1	3	2.67857142857143	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20260418110000	https://www.news-herald.com/2026/04/18/noosa-bistro-in-mentor-celebrating-30th-anniversary-with-throwback-dishes/
1299843344	20260418	202604	2026	2026.2959	EDU	SCHOOL						EDU													0	030	030	03	1	4.0	1	1	1	2.67857142857143	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20260418110000	https://www.news-herald.com/2026/04/18/noosa-bistro-in-mentor-celebrating-30th-anniversary-with-throwback-dishes/
1299843345	20260418	202604	2026	2026.2959	EDU	SCHOOL						EDU													1	1721	172	17	4	-5.0	6	1	6	0.75614366729679	4	Buckie, Moray, United Kingdom	UK	UKV6	40171	57.6667	-2.96667	-2591188	0								4	Buckie, Moray, United Kingdom	UK	UKV6	40171	57.6667	-2.96667	-2591188	20260418110000	https://www.heraldscotland.com/news/26032923.very-concerning-levels-s3-attainment-moray-secondary-schools/
1299843346	20260418	202604	2026	2026.2959	EDU	SCHOOL						EDU													0	192	192	19	4	-9.5	4	1	4	2.67857142857143	3	Notre Dame Academy, California, United States	US	USCA	CA037	34.0339	-118.419	246679	0								3	Notre Dame Academy, California, United States	US	USCA		34.0339	-118.419	246679	20260418110000	https://www.news-herald.com/2026/04/18/noosa-bistro-in-mentor-celebrating-30th-anniversary-with-throwback-dishes/
1299843347	20260418	202604	2026	2026.2959	EDU	SCHOOL						EDU			IRL	IRELAND	IRL								1	042	042	04	1	1.9	2	1	2	2.5830258302583	4	Rathmines, Dublin City, Ireland	EI	EI33	18288	53.3203	-6.26333	-1505239	4	Rathmines, Dublin City, Ireland	EI	EI33	18288	53.3203	-6.26333	-1505239	4	Rathmines, Dublin City, Ireland	EI	EI33	18288	53.3203	-6.26333	-1505239	20260418110000	https://www.independent.ie/life/food-drink/food-news/grillfest-returns-to-wicklow-for-may-bank-holiday-feast-of-bbq-tips-and-treats/a1766939053.html
1299843348	20260418	202604	2026	2026.2959	EDU	ECONOMIST						EDU			MED	JOURNALIST						MED			1	040	040	04	1	1.0	3	1	3	-2.24299065420561	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20260418110000	https://www.el-balad.com/16916634
1299843349	20260418	202604	2026	2026.2959	EDU	UNIVERSITY						EDU			USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	3.37078651685393	3	Long Island, New York, United States	US	USNY	NY067	43.152	-76.061	955858	3	Muttontown, New York, United States	US	USNY	NY059	40.824	-73.5476	958224	3	Long Island, New York, United States	US	USNY		43.152	-76.061	955858	20260418110000	https://www.newsday.com/lifestyle/fashion-and-shopping/the-closet-new-york-d6iwsaeh
1299843350	20260418	202604	2026	2026.2959	EDU	UNIVERSITY						EDU			USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	3.37078651685393	3	Muttontown, New York, United States	US	USNY	NY059	40.824	-73.5476	958224	3	Muttontown, New York, United States	US	USNY	NY059	40.824	-73.5476	958224	3	Long Island, New York, United States	US	USNY		43.152	-76.061	955858	20260418110000	https://www.newsday.com/lifestyle/fashion-and-shopping/the-closet-new-york-d6iwsaeh
1299843351	20260418	202604	2026	2026.2959	EDU	PROFESSOR						EDU			USA	MASSACHUSETTS	USA								1	043	043	04	1	2.8	2	1	2	0.99457504520796	4	Hebrew University, Yerushalayim, Israel	IS	IS06	18315	31.7734	35.1981	-781095	4	Hebrew University, Yerushalayim, Israel	IS	IS06	18315	31.7734	35.1981	-781095	4	Hebrew University, Yerushalayim, Israel	IS	IS06	18315	31.7734	35.1981	-781095	20260418110000	https://en.wikipedia.org/wiki/Michael_O._Rabin
1299843352	20260418	202604	2026	2026.2959	EDU	PROFESSOR						EDU			USA	MASSACHUSETTS	USA								1	043	043	04	1	2.8	2	1	2	0.99457504520796	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	3	Columbia University, New York, United States	US	USNY		40.809	-73.9613	947193	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20260418110000	https://en.wikipedia.org/wiki/Michael_O._Rabin
1299843353	20260418	202604	2026	2026.2959	EDU	PROFESSOR						EDU			USA	MASSACHUSETTS	USA								1	043	043	04	1	2.8	6	1	6	0.99457504520796	3	Columbia University, New York, United States	US	USNY	NY061	40.809	-73.9613	947193	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20260418110000	https://en.wikipedia.org/wiki/Michael_O._Rabin
1299843354	20260418	202604	2026	2026.2959	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								0	192	192	19	4	-9.5	6	1	6	2.67857142857143	3	Notre Dame Academy, California, United States	US	USCA	CA037	34.0339	-118.419	246679	3	Notre Dame Academy, California, United States	US	USCA		34.0339	-118.419	246679	3	Notre Dame Academy, California, United States	US	USCA		34.0339	-118.419	246679	20260418110000	https://www.news-herald.com/2026/04/18/noosa-bistro-in-mentor-celebrating-30th-anniversary-with-throwback-dishes/
1299843355	20260418	202604	2026	2026.2959	EDUCVL	STUDENT						EDU	CVL		NGAEDU	ABUJA	NGA					EDU			1	042	042	04	1	1.9	10	1	10	6.75909878682842	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20260418110000	https://thesun.ng/we-need-private-investment-in-hostel-accommodation-uniabuja/
1299843356	20260418	202604	2026	2026.2959	EGY	EGYPT	EGY								IRN	IRAN	IRN								1	013	013	01	1	0.4	10	1	10	-1.62271805273834	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20260418110000	https://www.moneycontrol.com/world/egypt-fm-says-hopes-for-iran-us-peace-deal-in-the-coming-days-article-13892736.html
1299843357	20260418	202604	2026	2026.2959	EGY	EGYPT	EGY								IRN	IRAN	IRN								1	045	045	04	1	5.0	2	1	2	-1.62271805273834	1	Egypt	EG	EG		27	30	EG	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Pakistan	PK	PK		30	70	PK	20260418110000	https://www.moneycontrol.com/world/egypt-fm-says-hopes-for-iran-us-peace-deal-in-the-coming-days-article-13892736.html
1299843358	20260418	202604	2026	2026.2959	EGY	EGYPT	EGY								PAK	PAKISTAN	PAK								1	030	030	03	1	4.0	2	1	2	-1.62271805273834	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260418110000	https://www.moneycontrol.com/world/egypt-fm-says-hopes-for-iran-us-peace-deal-in-the-coming-days-article-13892736.html
1299843359	20260418	202604	2026	2026.2959	EGY	EGYPT	EGY								PAK	PAKISTAN	PAK								1	030	030	03	1	4.0	8	1	8	-1.62271805273834	1	Egypt	EG	EG		27	30	EG	1	Pakistan	PK	PK		30	70	PK	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260418110000	https://www.moneycontrol.com/world/egypt-fm-says-hopes-for-iran-us-peace-deal-in-the-coming-days-article-13892736.html
1299843360	20260418	202604	2026	2026.2959	EGY	EGYPT	EGY								PAK	PAKISTAN	PAK								1	046	046	04	1	7.0	2	1	2	-1.62271805273834	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260418110000	https://www.moneycontrol.com/world/egypt-fm-says-hopes-for-iran-us-peace-deal-in-the-coming-days-article-13892736.html
1299843361	20260418	202604	2026	2026.2959	EGY	EGYPT	EGY								PAK	PAKISTAN	PAK								1	046	046	04	1	7.0	8	1	8	-1.62271805273834	1	Egypt	EG	EG		27	30	EG	1	Pakistan	PK	PK		30	70	PK	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260418110000	https://www.moneycontrol.com/world/egypt-fm-says-hopes-for-iran-us-peace-deal-in-the-coming-days-article-13892736.html
1299843362	20260418	202604	2026	2026.2959	EGY	EGYPT	EGY								USA	UNITED STATES	USA								1	045	045	04	1	5.0	2	1	2	-1.62271805273834	1	Egypt	EG	EG		27	30	EG	1	United States	US	US		39.828175	-98.5795	US	1	Pakistan	PK	PK		30	70	PK	20260418110000	https://www.moneycontrol.com/world/egypt-fm-says-hopes-for-iran-us-peace-deal-in-the-coming-days-article-13892736.html
1299843363	20260418	202604	2026	2026.2959	ELI	RETIRED						ELI													0	060	060	06	2	6.0	10	1	10	-8.58369098712442	4	Nagpur, Maharashtra, India	IN	IN16	17784	21.15	79.1	-2105396	0								4	Nagpur, Maharashtra, India	IN	IN16	17784	21.15	79.1	-2105396	20260418110000	https://www.nagpurtoday.in/14000-nagpur-residents-in-a-fix-as-gas-agency-shut-chaos-confusion-hardship-mount/04181447
1299843364	20260418	202604	2026	2026.2959	ELI	ACTOR						ELI			JUD	JUDGE						JUD			1	193	193	19	4	-10.0	2	1	2	-12.7226463104326	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20260418110000	https://www.moneycontrol.com/entertainment/alec-baldwin-to-face-civil-trial-in-october-over-rust-shooting-negligence-claims-article-13892741.html
1299843365	20260418	202604	2026	2026.2959	ESP	BARCELONA	ESP																		1	040	040	04	1	1.0	1	1	1	-4.2	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								1	Iran	IR	IR		32	53	IR	20260418110000	https://www.yahoo.com/news/articles/progressive-leaders-rally-barcelona-defend-095916495.html
1299843366	20260418	202604	2026	2026.2959	ESP	BARCELONA	ESP																		1	040	040	04	1	1.0	1	1	1	-4.2	1	Iran	IR	IR		32	53	IR	0								1	Iran	IR	IR		32	53	IR	20260418110000	https://www.yahoo.com/news/articles/progressive-leaders-rally-barcelona-defend-095916495.html
1299843367	20260418	202604	2026	2026.2959	ESP	SPAIN	ESP								ESPELI	BARCELONA	ESP					ELI			0	040	040	04	1	1.0	4	1	4	-4.2	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20260418110000	https://www.yahoo.com/news/articles/progressive-leaders-rally-barcelona-defend-095916495.html
1299843368	20260418	202604	2026	2026.2959	ESPELI	BARCELONA	ESP					ELI													0	040	040	04	1	1.0	6	1	6	-4.2	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	0								4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20260418110000	https://www.yahoo.com/news/articles/progressive-leaders-rally-barcelona-defend-095916495.html
1299843369	20260418	202604	2026	2026.2959	ESPELI	BARCELONA	ESP					ELI			ESP	SPAIN	ESP								0	040	040	04	1	1.0	4	1	4	-4.2	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20260418110000	https://www.yahoo.com/news/articles/progressive-leaders-rally-barcelona-defend-095916495.html
1299843370	20260418	202604	2026	2026.2959	EUR	EUROPE	EUR								FRA	PARIS	FRA								1	043	043	04	1	2.8	5	1	5	0.8445945945946	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20260418110000	https://www.moneycontrol.com/news/trends/why-job-hunting-is-difficult-in-europe-indian-man-living-in-paris-shares-reality-no-placements-13892701.html
