1299878348	20260418	202604	2026	2026.2959	COP	POLICE						COP			USA	UNITED STATES	USA								0	112	112	11	3	-2.0	1	1	1	-5.04854368932039	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20260418173000	https://www.tnonline.com/20260418/state-police-at-fern-ridge-167/
1299878349	20260418	202604	2026	2026.2959	CRM	CULPRIT						CRM			MED	MEDIA						MED			1	020	020	02	1	3.0	5	1	5	-2.33812949640287	0								0								0								20260418173000	https://www.pluggedin.com/blog/on-the-radar-social-media-pressure-nudify-apps-and-family-meals/
1299878350	20260418	202604	2026	2026.2959	CVL	CITIZEN						CVL													1	020	020	02	1	3.0	4	1	4	3.88888888888889	4	Nawada, Bihar, India	IN	IN34	17616	24.8833	85.5333	-2105951	0								4	Nawada, Bihar, India	IN	IN34	17616	24.8833	85.5333	-2105951	20260418173000	https://www.prokerala.com/news/articles/a1752581.html
1299878351	20260418	202604	2026	2026.2959	CVL	VILLAGE						CVL													1	043	043	04	1	2.8	10	1	10	-1.66204986149585	5	County Durham, Durham, United Kingdom	UK	UKD8	40106	54.6667	-1.75	-2594982	0								5	County Durham, Durham, United Kingdom	UK	UKD8	40106	54.6667	-1.75	-2594982	20260418173000	https://www.thenorthernecho.co.uk/news/26032293.bellway-appeals-hawthorn-homes-plan-county-durham/
1299878352	20260418	202604	2026	2026.2959	CVL	SCIENTIST						CVL			BRA	BRAZIL	BRA								0	012	012	01	1	-0.4	7	1	7	-4.28600865444055	4	Belo Monte, Bahia, Brazil	BR	BR05	6777	-13.6667	-40.3167	-629155	4	Belo Monte, Bahia, Brazil	BR	BR05	6777	-13.6667	-40.3167	-629155	4	Belo Monte, Bahia, Brazil	BR	BR05	6777	-13.6667	-40.3167	-629155	20260418173000	https://theecologist.org/2026/apr/18/reckoning-amazon
1299878353	20260418	202604	2026	2026.2959	CVL	MIGRANT						CVL			COG	CONGO	COG								1	063	063	06	2	7.4	8	1	8	-5.27182866556837	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20260418173000	https://www.ibtimes.com/us-deports-15-latin-american-migrants-court-protections-democratic-republic-congo-3801438
1299878354	20260418	202604	2026	2026.2959	CVL	IMMIGRANT						CVL			CRM	CRIMINAL						CRM			1	173	173	17	4	-5.0	7	1	7	-1.86666666666667	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20260418173000	https://www.wctrib.com/opinion/letters/julie-taylor-letter-why-do-people-support-trump-and-spineless-republicans
1299878355	20260418	202604	2026	2026.2959	CVL	COMMUNITY						CVL			NGOCHR	HABITAT FOR HUMANITY				CHR		NGO			1	051	051	05	1	3.4	5	1	5	5.36779324055666	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20260418173000	https://www.sgvtribune.com/2026/04/18/after-a-year-pause-pasadenas-bungalow-heaven-tour-is-back/
1299878356	20260418	202604	2026	2026.2959	CVL	COMMUNITY						CVL			UKR	KHARKIV	UKR								0	190	190	19	4	-10.0	1	1	1	-5.18731988472623	4	Pokrovsk, Mordoviya, Russia	RS	RS46	25110	54.768	45.837	-2985097	4	Kharkiv, Kharkivs'ka Oblast', Ukraine	UP	UP07	25036	49.9808	36.2527	-1041320	4	Pokrovsk, Mordoviya, Russia	RS	RS46	25110	54.768	45.837	-2985097	20260418173000	https://www.kyivpost.com/post/74230
1299878357	20260418	202604	2026	2026.2959	CVL	COMMUNITY						CVL			USA	UNITED STATES	USA								1	036	036	03	1	4.0	8	1	8	7.73809523809524	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	3	Dorchester County, South Carolina, United States	US	USSC		33.1002	-80.3832	1247998	3	Dorchester County, South Carolina, United States	US	USSC		33.1002	-80.3832	1247998	20260418173000	https://www.live5news.com/2026/04/18/dorchester-county-sheriffs-office-hosts-first-annual-duck-n-jeep-jam/
1299878358	20260418	202604	2026	2026.2959	CVL	COMMUNITY						CVL			USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	6.62650602409638	3	North Charleston, South Carolina, United States	US	USSC	SC019	32.8546	-79.9748	1225072	3	Park Circle, South Carolina, United States	US	USSC		32.8813	-79.9851	1225292	3	North Charleston, South Carolina, United States	US	USSC		32.8546	-79.9748	1225072	20260418173000	https://www.live5news.com/2026/04/18/park-circle-cares-host-community-food-distribution-event-saturday/
1299878359	20260418	202604	2026	2026.2959	CVL	COMMUNITY						CVL			USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	1	4	6.62650602409638	3	Park Circle, South Carolina, United States	US	USSC	SC019	32.8813	-79.9851	1225292	3	Park Circle, South Carolina, United States	US	USSC		32.8813	-79.9851	1225292	3	Park Circle, South Carolina, United States	US	USSC		32.8813	-79.9851	1225292	20260418173000	https://www.live5news.com/2026/04/18/park-circle-cares-host-community-food-distribution-event-saturday/
1299878360	20260418	202604	2026	2026.2959	CVL	MIGRANT						CVL			USAMED	THE ASSOCIATED PRESS	USA					MED			1	040	040	04	1	1.0	5	1	5	-5.27182866556837	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20260418173000	https://www.ibtimes.com/us-deports-15-latin-american-migrants-court-protections-democratic-republic-congo-3801438
1299878361	20260418	202604	2026	2026.2959	CVL	MIGRANT						CVL			USAMED	THE ASSOCIATED PRESS	USA					MED			1	040	040	04	1	1.0	2	1	2	-5.27182866556837	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20260418173000	https://www.ibtimes.com/us-deports-15-latin-american-migrants-court-protections-democratic-republic-congo-3801438
1299878362	20260418	202604	2026	2026.2959	CVLMIL	ENGINEER						CVL	MIL		LBN	LEBANON	LBN								1	080	080	08	2	5.0	10	1	10	-6.69642857142857	4	Ghanduriyah, Nabatî, Lebanon	LE	LE07	18314	33.2722	35.4311	-803315	4	Ghanduriyah, Nabatî, Lebanon	LE	LE07	18314	33.2722	35.4311	-803315	4	Ghanduriyah, Nabatî, Lebanon	LE	LE07	18314	33.2722	35.4311	-803315	20260418173000	https://nypost.com/2026/04/18/world-news/french-paratrooper-killed-in-suspected-hezbollah-ambush-on-un-peacekeepers-in-lebanon/
1299878363	20260418	202604	2026	2026.2959	EDU	PROFESSOR						EDU													0	010	010	01	1	0.0	2	1	2	-4.28600865444055	4	Amazonia, Bahia, Brazil	BR	BR05	6903	-12.1667	-39.3333	-624596	0								4	Amazonia, Bahia, Brazil	BR	BR05	6903	-12.1667	-39.3333	-624596	20260418173000	https://theecologist.org/2026/apr/18/reckoning-amazon
1299878364	20260418	202604	2026	2026.2959	EDU	STUDENT						EDU													1	010	010	01	1	0.0	10	1	10	-2.80701754385965	1	Bangladesh	BG	BG		24	90	BG	0								1	Bangladesh	BG	BG		24	90	BG	20260418173000	https://www.newslaundry.com/2026/04/18/fish-funds-and-feminism-what-jadavpur-university-thinks-of-the-bengal-elections
1299878365	20260418	202604	2026	2026.2959	EDU	SCHOOL						EDU													0	010	010	01	1	0.0	3	1	3	-2.49810749432249	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20260418173000	https://www.sun-sentinel.com/2026/04/18/job-cuts-plan-for-broward-schools-criticized-as-focusing-on-wrong-employees/
1299878366	20260418	202604	2026	2026.2959	EDU	SCHOOL						EDU													0	026	026	02	1	4.0	4	1	4	-2.49810749432249	3	Broward County, Florida, United States	US	USFL	FL011	26.1504	-80.4831	295753	0								3	Broward County, Florida, United States	US	USFL		26.1504	-80.4831	295753	20260418173000	https://www.sun-sentinel.com/2026/04/18/job-cuts-plan-for-broward-schools-criticized-as-focusing-on-wrong-employees/
1299878367	20260418	202604	2026	2026.2959	EDU	SCHOOL						EDU													0	026	026	02	1	4.0	6	1	6	-2.49810749432249	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20260418173000	https://www.sun-sentinel.com/2026/04/18/job-cuts-plan-for-broward-schools-criticized-as-focusing-on-wrong-employees/
1299878368	20260418	202604	2026	2026.2959	EDU	SCHOOL						EDU													0	043	043	04	1	2.8	3	1	3	-4.70588235294118	3	Mountain View Elementary School, Virginia, United States	US	USVA	VA161	37.335	-79.9364	1471202	0								3	Mountain View Elementary School, Virginia, United States	US	USVA		37.335	-79.9364	1471202	20260418173000	https://www.wdbj7.com/2026/04/18/deputy-injured-man-arrested-breaking-entering-incident/
1299878369	20260418	202604	2026	2026.2959	EDU	SCHOOL						EDU													1	051	051	05	1	3.4	6	1	6	-0.51216389244559	3	Broward School, Florida, United States	US	USFL	FL057	27.9884	-82.4643	279464	0								3	Broward School, Florida, United States	US	USFL		27.9884	-82.4643	279464	20260418173000	https://www.sun-sentinel.com/2026/04/18/phony-excuses-should-not-muzzle-voters-steve-bousquet/
1299878370	20260418	202604	2026	2026.2959	EDU	PROFESSOR						EDU			BRA	BRAZIL	BRA								0	010	010	01	1	0.0	2	1	2	-4.28600865444055	4	Amazonia, Bahia, Brazil	BR	BR05	6903	-12.1667	-39.3333	-624596	4	Amazonas, Bahia, Brazil	BR	BR05	6757	-12.4667	-40.8833	-624590	4	Amazonia, Bahia, Brazil	BR	BR05	6903	-12.1667	-39.3333	-624596	20260418173000	https://theecologist.org/2026/apr/18/reckoning-amazon
1299878371	20260418	202604	2026	2026.2959	EDU	PROFESSOR						EDU			BRA	BRAZIL	BRA								0	010	010	01	1	0.0	2	1	2	-4.28600865444055	4	Amazonia, Bahia, Brazil	BR	BR05	6903	-12.1667	-39.3333	-624596	4	Amazonia, Bahia, Brazil	BR	BR05	6903	-12.1667	-39.3333	-624596	4	Amazonia, Bahia, Brazil	BR	BR05	6903	-12.1667	-39.3333	-624596	20260418173000	https://theecologist.org/2026/apr/18/reckoning-amazon
1299878372	20260418	202604	2026	2026.2959	EDU	LECTURER						EDU			BRA	BRAZIL	BRA								0	010	010	01	1	0.0	2	1	2	-4.28600865444055	4	Belo Monte, Bahia, Brazil	BR	BR05	6777	-13.6667	-40.3167	-629155	4	Belo Monte, Bahia, Brazil	BR	BR05	6777	-13.6667	-40.3167	-629155	4	Belo Monte, Bahia, Brazil	BR	BR05	6777	-13.6667	-40.3167	-629155	20260418173000	https://theecologist.org/2026/apr/18/reckoning-amazon
1299878373	20260418	202604	2026	2026.2959	EDU	PROFESSOR						EDU			BRAEDU	CAMPINAS	BRA					EDU			0	010	010	01	1	0.0	6	1	6	-4.28600865444055	4	Belo Monte, Bahia, Brazil	BR	BR05	6777	-13.6667	-40.3167	-629155	4	Belo Monte, Bahia, Brazil	BR	BR05	6777	-13.6667	-40.3167	-629155	4	Belo Monte, Bahia, Brazil	BR	BR05	6777	-13.6667	-40.3167	-629155	20260418173000	https://theecologist.org/2026/apr/18/reckoning-amazon
1299878374	20260418	202604	2026	2026.2959	EDU	PROFESSOR						EDU			BUSEDU	BUSINESS						BUS	EDU		1	051	051	05	1	3.4	3	1	3	3.52112676056338	5	Dublin City, Dublin City, Ireland	EI	EI33	18288	53.3551	-6.24922	10934239	5	Dublin City, Dublin City, Ireland	EI	EI33	18288	53.3551	-6.24922	10934239	5	Dublin City, Dublin City, Ireland	EI	EI33	18288	53.3551	-6.24922	10934239	20260418173000	https://clareherald.com/news/road-safety/ul-safety-initiative-highlights-devastating-impact-of-speeding/
1299878375	20260418	202604	2026	2026.2959	EDU	STUDENTS AND PROFESSOR						EDU			CHRCTHEDU	CATHOLIC				CHR	CTH	EDU			1	040	040	04	1	1.0	6	1	6	-4.70588235294117	1	Iran	IR	IR		32	53	IR	4	Yaounde, Centre, Cameroon	CM	CM11	18585	3.86667	11.5167	-3160026	1	Iran	IR	IR		32	53	IR	20260418173000	https://nypost.com/2026/04/18/world-news/pope-leo-has-no-interest-in-feud-with-president-trump-over-iran-war/
1299878376	20260418	202604	2026	2026.2959	EDU	SCHOOL						EDU			COP	DEPUTIES						COP			0	043	043	04	1	2.8	7	1	7	-4.70588235294118	3	Mountain View Elementary School, Virginia, United States	US	USVA	VA161	37.335	-79.9364	1471202	3	Mountain View Elementary School, Virginia, United States	US	USVA		37.335	-79.9364	1471202	3	Mountain View Elementary School, Virginia, United States	US	USVA		37.335	-79.9364	1471202	20260418173000	https://www.wdbj7.com/2026/04/18/deputy-injured-man-arrested-breaking-entering-incident/
1299878377	20260418	202604	2026	2026.2959	EDU	SCHOOL						EDU			CVL	VOTER						CVL			1	020	020	02	1	3.0	6	1	6	-0.51216389244559	3	Fort Lauderdale, Florida, United States	US	USFL	FL011	26.1223	-80.1434	282693	3	Fort Lauderdale, Florida, United States	US	USFL		26.1223	-80.1434	282693	3	Fort Lauderdale, Florida, United States	US	USFL		26.1223	-80.1434	282693	20260418173000	https://www.sun-sentinel.com/2026/04/18/phony-excuses-should-not-muzzle-voters-steve-bousquet/
1299878378	20260418	202604	2026	2026.2959	EDU	LECTURER						EDU			FINEDU	HELSINKI	FIN					EDU			0	130	130	13	3	-4.4	3	1	3	-4.28600865444055	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	20260418173000	https://theecologist.org/2026/apr/18/reckoning-amazon
1299878379	20260418	202604	2026	2026.2959	EDU	SCHOOL						EDU			FRA	FRANCE	FRA								1	042	042	04	1	1.9	1	1	1	0.773694390715669	3	Mount Holyoke College, Massachusetts, United States	US	USMA	MA015	42.2556	-72.5745	606968	3	Mount Holyoke College, Massachusetts, United States	US	USMA		42.2556	-72.5745	606968	3	Mount Holyoke College, Massachusetts, United States	US	USMA		42.2556	-72.5745	606968	20260418173000	https://www.thedailynewsonline.com/lifestyles/founders-guardians-frances-perkins/article_f0e9f9b2-c978-587e-83fc-82cdd25a91c3.html
1299878380	20260418	202604	2026	2026.2959	EDU	STUDENT						EDU			IND	DELHI	IND								1	042	042	04	1	1.9	5	1	5	-2.80701754385965	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20260418173000	https://www.newslaundry.com/2026/04/18/fish-funds-and-feminism-what-jadavpur-university-thinks-of-the-bengal-elections
1299878381	20260418	202604	2026	2026.2959	EDU	STUDENT						EDU			IRL	IRELAND	IRL								1	051	051	05	1	3.4	10	1	10	7.21500721500722	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20260418173000	https://www.derrynow.com/news/local-news/2063854/how-the-simple-act-of-fishing-is-becoming-a-powerful-therapeutic-tool-in-derry.html
1299878382	20260418	202604	2026	2026.2959	EDU	STUDENTS AND PROFESSOR						EDU			IRN	IRAN	IRN								1	040	040	04	1	1.0	4	1	4	-4.70588235294117	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20260418173000	https://nypost.com/2026/04/18/world-news/pope-leo-has-no-interest-in-feud-with-president-trump-over-iran-war/
1299878383	20260418	202604	2026	2026.2959	EDU	STUDENT						EDU			LAB	WORKER						LAB			1	060	060	06	2	6.0	5	1	5	-2.49810749432249	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20260418173000	https://www.sun-sentinel.com/2026/04/18/job-cuts-plan-for-broward-schools-criticized-as-focusing-on-wrong-employees/
1299878384	20260418	202604	2026	2026.2959	EDU	SCHOOL						EDU			LAB	WORKER						LAB			1	111	111	11	3	-2.0	10	1	10	-2.49810749432249	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20260418173000	https://www.sun-sentinel.com/2026/04/18/job-cuts-plan-for-broward-schools-criticized-as-focusing-on-wrong-employees/
1299878385	20260418	202604	2026	2026.2959	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								0	010	010	01	1	0.0	2	1	2	-2.49810749432249	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20260418173000	https://www.sun-sentinel.com/2026/04/18/job-cuts-plan-for-broward-schools-criticized-as-focusing-on-wrong-employees/
1299878386	20260418	202604	2026	2026.2959	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	0.773694390715669	3	Mount Holyoke College, Massachusetts, United States	US	USMA	MA015	42.2556	-72.5745	606968	3	Mount Holyoke College, Massachusetts, United States	US	USMA		42.2556	-72.5745	606968	3	Mount Holyoke College, Massachusetts, United States	US	USMA		42.2556	-72.5745	606968	20260418173000	https://www.thedailynewsonline.com/lifestyles/founders-guardians-frances-perkins/article_f0e9f9b2-c978-587e-83fc-82cdd25a91c3.html
1299878387	20260418	202604	2026	2026.2959	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	042	042	04	1	1.9	1	1	1	0.773694390715669	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Mount Holyoke College, Massachusetts, United States	US	USMA		42.2556	-72.5745	606968	3	Mount Holyoke College, Massachusetts, United States	US	USMA		42.2556	-72.5745	606968	20260418173000	https://www.thedailynewsonline.com/lifestyles/founders-guardians-frances-perkins/article_f0e9f9b2-c978-587e-83fc-82cdd25a91c3.html
1299878388	20260418	202604	2026	2026.2959	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	042	042	04	1	1.9	1	1	1	0.773694390715669	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20260418173000	https://www.thedailynewsonline.com/lifestyles/founders-guardians-frances-perkins/article_f0e9f9b2-c978-587e-83fc-82cdd25a91c3.html
1299878389	20260418	202604	2026	2026.2959	ELI	ACTOR						ELI													1	090	090	09	2	-2.0	3	1	3	-9.09090909090906	1	France	FR	FR		46	2	FR	0								1	France	FR	FR		46	2	FR	20260418173000	https://www.i24news.tv/en/news/middle-east/levant-turkey/artc-after-french-unifil-peacekeeper-killed-by-hezbollah-macron-demands-lebanon-arrest-culprits
1299878390	20260418	202604	2026	2026.2959	ELI	ACTOR						ELI			FRA	FRANCE	FRA								1	090	090	09	2	-2.0	2	1	2	-9.09090909090906	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20260418173000	https://www.i24news.tv/en/news/middle-east/levant-turkey/artc-after-french-unifil-peacekeeper-killed-by-hezbollah-macron-demands-lebanon-arrest-culprits
1299878391	20260418	202604	2026	2026.2959	ESP	VALENCIA	ESP								PHL	MINDANAO	PHL								1	036	036	03	1	4.0	2	1	2	6.47058823529412	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20260418173000	https://www.manilatimes.net/2026/04/19/regions/valencia-to-host-northern-mindanao-innovation-expo-2026/2323214
1299878392	20260418	202604	2026	2026.2959	ESP	VALENCIA	ESP								PHL	MINDANAO	PHL								1	036	036	03	1	4.0	4	1	4	6.47058823529412	4	Valencia, Carabobo, Venezuela	VE	VE07	31933	10.1806	-68.0039	-960192	4	Bukidnon, Sagay City, Philippines	RP	RPM1	24253	10.8487	123.367	-2416249	4	Bukidnon, Sagay City, Philippines	RP	RPM1	24253	10.8487	123.367	-2416249	20260418173000	https://www.manilatimes.net/2026/04/19/regions/valencia-to-host-northern-mindanao-innovation-expo-2026/2323214
1299878393	20260418	202604	2026	2026.2959	ESP	VALENCIA	ESP								PHL	MINDANAO	PHL								1	043	043	04	1	2.8	4	1	4	6.47058823529412	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20260418173000	https://www.manilatimes.net/2026/04/19/regions/valencia-to-host-northern-mindanao-innovation-expo-2026/2323214
1299878394	20260418	202604	2026	2026.2959	EUR	EUROPE	EUR								RUS	RUSSIAN	RUS								0	193	193	19	4	-10.0	2	1	2	-8.01104972375691	4	Kramatorsk, Donets'ka Oblast', Ukraine	UP	UP05	28549	48.723	37.5563	-1043300	4	Molniya, Omskaya Oblast', Russia	RS	RS54	25083	54.9667	75.1333	-2959601	4	Chernihiv, Chernihivs'ka Oblast', Ukraine	UP	UP02	28554	51.5055	31.2849	-1037057	20260418173000	https://www.kyivpost.com/post/74231
1299878395	20260418	202604	2026	2026.2959	EUR	EUROPE	EUR								RUS	RUSSIAN	RUS								0	193	193	19	4	-10.0	8	1	8	-8.01104972375691	4	Kramatorsk, Donets'ka Oblast', Ukraine	UP	UP05	28549	48.723	37.5563	-1043300	4	Molniya, Omskaya Oblast', Russia	RS	RS54	25083	54.9667	75.1333	-2959601	4	Molniya, Omskaya Oblast', Russia	RS	RS54	25083	54.9667	75.1333	-2959601	20260418173000	https://www.kyivpost.com/post/74231
1299878396	20260418	202604	2026	2026.2959	EUR	EUROPE	EUR								UKR	UKRAINE	UKR								0	060	060	06	2	6.0	10	1	10	-8.01104972375691	4	Kramatorsk, Donets'ka Oblast', Ukraine	UP	UP05	28549	48.723	37.5563	-1043300	4	Kramatorsk, Donets'ka Oblast', Ukraine	UP	UP05	28549	48.723	37.5563	-1043300	4	Kramatorsk, Donets'ka Oblast', Ukraine	UP	UP05	28549	48.723	37.5563	-1043300	20260418173000	https://www.kyivpost.com/post/74231
1299878397	20260418	202604	2026	2026.2959	FIN	FINLAND	FIN																		0	130	130	13	3	-4.4	2	1	2	-4.28600865444055	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	0								4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	20260418173000	https://theecologist.org/2026/apr/18/reckoning-amazon
1299878398	20260418	202604	2026	2026.2959	FIN	FINLAND	FIN								FINEDU	HELSINKI	FIN					EDU			0	130	130	13	3	-4.4	2	1	2	-4.28600865444055	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	20260418173000	https://theecologist.org/2026/apr/18/reckoning-amazon
1299878399	20260418	202604	2026	2026.2959	FRA	FRANCE	FRA								CRM	PERPETRATOR						CRM			1	173	173	17	4	-5.0	10	1	10	-5.67765567765568	4	Montauban, Champagne-Ardenne, France	FR	FRA4	16268	47.8589	5.2643	-1452422	4	Jbeil, Mont-Liban, Lebanon	LE	LE05	18810	34.1252	35.7991	-805164	4	Jbeil, Mont-Liban, Lebanon	LE	LE05	18810	34.1252	35.7991	-805164	20260418173000	https://www.irishmirror.ie/news/world-news/un-peacekeeper-killed-three-others-37036646
1299878400	20260418	202604	2026	2026.2959	FRA	FRANCE	FRA								EDU	SCHOOL						EDU			1	043	043	04	1	2.8	1	1	1	0.773694390715669	3	Mount Holyoke College, Massachusetts, United States	US	USMA	MA015	42.2556	-72.5745	606968	3	Mount Holyoke College, Massachusetts, United States	US	USMA		42.2556	-72.5745	606968	3	Mount Holyoke College, Massachusetts, United States	US	USMA		42.2556	-72.5745	606968	20260418173000	https://www.thedailynewsonline.com/lifestyles/founders-guardians-frances-perkins/article_f0e9f9b2-c978-587e-83fc-82cdd25a91c3.html
1299878401	20260418	202604	2026	2026.2959	FRA	FRANCE	FRA								FRAMIL	FRANCE	FRA					MIL			0	043	043	04	1	2.8	4	1	4	-5.67765567765568	4	Montauban, Champagne-Ardenne, France	FR	FRA4	16268	47.8589	5.2643	-1452422	4	Montauban, Champagne-Ardenne, France	FR	FRA4	16268	47.8589	5.2643	-1452422	4	Montauban, Champagne-Ardenne, France	FR	FRA4	16268	47.8589	5.2643	-1452422	20260418173000	https://www.irishmirror.ie/news/world-news/un-peacekeeper-killed-three-others-37036646
1299878402	20260418	202604	2026	2026.2959	FRA	FRENCH	FRA								GOV	MINIST						GOV			1	010	010	01	1	0.0	7	1	7	3.29341317365269	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20260418173000	https://www.euronews.com/culture/2026/04/18/nathalie-baye-star-of-catch-me-if-you-can-and-the-return-of-martin-guerre-dies-aged-77
1299878403	20260418	202604	2026	2026.2959	FRA	FRENCH	FRA								LBN	LEBANON	LBN								1	112	112	11	3	-2.0	2	1	2	-4.4	4	Montauban, Champagne-Ardenne, France	FR	FRA4	16268	47.8589	5.2643	-1452422	4	Montauban, Champagne-Ardenne, France	FR	FRA4	16268	47.8589	5.2643	-1452422	4	Montauban, Champagne-Ardenne, France	FR	FRA4	16268	47.8589	5.2643	-1452422	20260418173000	https://ejpress.org/french-president-macron-accuses-hezbollah-of-killing-a-french-soldier-in-southern-lebanon/
1299878404	20260418	202604	2026	2026.2959	FRA	FRENCH	FRA								LBN	LEBANON	LBN								1	112	112	11	3	-2.0	2	1	2	-4.4	4	Montauban, Champagne-Ardenne, France	FR	FRA4	16268	47.8589	5.2643	-1452422	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Montauban, Champagne-Ardenne, France	FR	FRA4	16268	47.8589	5.2643	-1452422	20260418173000	https://ejpress.org/french-president-macron-accuses-hezbollah-of-killing-a-french-soldier-in-southern-lebanon/
1299878405	20260418	202604	2026	2026.2959	FRA	FRENCH	FRA								LBN	LEBANON	LBN								1	180	180	18	4	-9.0	10	1	10	-6.69642857142857	4	Ghanduriyah, Nabatî, Lebanon	LE	LE07	18314	33.2722	35.4311	-803315	4	Ghanduriyah, Nabatî, Lebanon	LE	LE07	18314	33.2722	35.4311	-803315	4	Ghanduriyah, Nabatî, Lebanon	LE	LE07	18314	33.2722	35.4311	-803315	20260418173000	https://nypost.com/2026/04/18/world-news/french-paratrooper-killed-in-suspected-hezbollah-ambush-on-un-peacekeepers-in-lebanon/
1299878406	20260418	202604	2026	2026.2959	FRA	FRANCE	FRA								USA	UNITED STATES	USA								1	090	090	09	2	-2.0	1	1	1	0.773694390715669	3	Mount Holyoke College, Massachusetts, United States	US	USMA	MA015	42.2556	-72.5745	606968	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20260418173000	https://www.thedailynewsonline.com/lifestyles/founders-guardians-frances-perkins/article_f0e9f9b2-c978-587e-83fc-82cdd25a91c3.html
